3.539,0.0055,0.25488,1.26688000
17.693,0.0192,1.10768,1.42864000
35.386,0.1291,1.2176,1.46368000
70.771,0.261,1.33184,1.45488000
106.157,0.4093,1.33184,1.47248000
141.543,0.6923,1.38896,1.48128000
176.929,0.6923,1.37136,1.49008000
212.314,0.8489,1.39344,1.49008000
247.7,0.8269,1.40656,1.48576000
283.086,0.8214,1.39776,1.49008000
318.471,0.8709,1.41536,1.49456000
353.857,0.8819,1.41984,1.49456000
