3.539,0.0407,1.8880,8.79170000
17.693,0.1422,8.2050,10.58250000
35.386,0.9563,9.0193,10.84210000
70.771,1.9333,9.8655,10.77690000
106.157,3.0319,9.8655,10.90730000
141.543,5.1281,10.2886,10.97240000
176.929,5.1281,10.1582,11.03760000
212.314,6.2881,10.3218,11.03760000
247.7,6.1252,10.4190,11.00560000
283.086,6.0844,10.3538,11.03760000
318.471,6.4511,10.4841,11.07080000
353.857,6.5326,10.5173,11.07080000
